# step res_l2 res_l2_check diff
2104 1.201724e-07 1.201724e-07 0.000000e+00
2105 1.197204e-07 1.197204e-07 0.000000e+00
2106 1.195701e-07 1.195701e-07 0.000000e+00
2107 1.194199e-07 1.194199e-07 0.000000e+00
2108 1.192700e-07 1.192700e-07 0.000000e+00
2109 1.191203e-07 1.191203e-07 0.000000e+00
2110 1.186722e-07 1.186722e-07 0.000000e+00
2111 1.185232e-07 1.185232e-07 0.000000e+00
2112 1.183744e-07 1.183744e-07 0.000000e+00
2113 1.182258e-07 1.182258e-07 0.000000e+00
2114 1.180774e-07 1.180774e-07 0.000000e+00
2115 1.176333e-07 1.176333e-07 0.000000e+00
2116 1.174856e-07 1.174856e-07 0.000000e+00
2117 1.173381e-07 1.173381e-07 0.000000e+00
2118 1.171908e-07 1.171908e-07 0.000000e+00
2119 1.170436e-07 1.170436e-07 0.000000e+00
2120 1.166034e-07 1.166034e-07 0.000000e+00
2121 1.164570e-07 1.164570e-07 0.000000e+00
2122 1.163108e-07 1.163108e-07 0.000000e+00
2123 1.161648e-07 1.161648e-07 0.000000e+00
2124 1.160189e-07 1.160189e-07 0.000000e+00
2125 1.155826e-07 1.155826e-07 0.000000e+00
2126 1.154374e-07 1.154374e-07 0.000000e+00
2127 1.152925e-07 1.152925e-07 0.000000e+00
2128 1.151478e-07 1.151478e-07 0.000000e+00
2129 1.150032e-07 1.150032e-07 0.000000e+00
2130 1.145706e-07 1.145706e-07 0.000000e+00
2131 1.144268e-07 1.144268e-07 0.000000e+00
2132 1.142831e-07 1.142831e-07 0.000000e+00
2133 1.141397e-07 1.141397e-07 0.000000e+00
2134 1.139964e-07 1.139964e-07 0.000000e+00
2135 1.135676e-07 1.135676e-07 0.000000e+00
2136 1.134250e-07 1.134250e-07 0.000000e+00
2137 1.132826e-07 1.132826e-07 0.000000e+00
2138 1.131404e-07 1.131404e-07 0.000000e+00
2139 1.129983e-07 1.129983e-07 0.000000e+00
2140 1.125733e-07 1.125733e-07 0.000000e+00
2141 1.124320e-07 1.124320e-07 0.000000e+00
2142 1.122908e-07 1.122908e-07 0.000000e+00
2143 1.121499e-07 1.121499e-07 0.000000e+00
2144 1.120091e-07 1.120091e-07 0.000000e+00
2145 1.115878e-07 1.115878e-07 0.000000e+00
2146 1.114477e-07 1.114477e-07 0.000000e+00
2147 1.113077e-07 1.113077e-07 0.000000e+00
2148 1.111680e-07 1.111680e-07 0.000000e+00
2149 1.110284e-07 1.110284e-07 0.000000e+00
2150 1.106108e-07 1.106108e-07 0.000000e+00
2151 1.104719e-07 1.104719e-07 0.000000e+00
2152 1.103333e-07 1.103333e-07 0.000000e+00
2153 1.101947e-07 1.101947e-07 0.000000e+00
2154 1.100564e-07 1.100564e-07 0.000000e+00
2155 1.096424e-07 1.096424e-07 0.000000e+00
2156 1.095048e-07 1.095048e-07 0.000000e+00
2157 1.093673e-07 1.093673e-07 0.000000e+00
2158 1.092300e-07 1.092300e-07 0.000000e+00
2159 1.090929e-07 1.090929e-07 0.000000e+00
2160 1.086825e-07 1.086825e-07 0.000000e+00
2161 1.085461e-07 1.085461e-07 0.000000e+00
2162 1.084098e-07 1.084098e-07 0.000000e+00
2163 1.082737e-07 1.082737e-07 0.000000e+00
2164 1.081378e-07 1.081378e-07 0.000000e+00
2165 1.077310e-07 1.077310e-07 0.000000e+00
2166 1.075958e-07 1.075958e-07 0.000000e+00
2167 1.074607e-07 1.074607e-07 0.000000e+00
2168 1.073258e-07 1.073258e-07 0.000000e+00
2169 1.071910e-07 1.071910e-07 0.000000e+00
2170 1.067879e-07 1.067879e-07 0.000000e+00
2171 1.066538e-07 1.066538e-07 0.000000e+00
2172 1.065199e-07 1.065199e-07 0.000000e+00
2173 1.063862e-07 1.063862e-07 0.000000e+00
2174 1.062526e-07 1.062526e-07 0.000000e+00
2175 1.058529e-07 1.058529e-07 0.000000e+00
2176 1.057200e-07 1.057200e-07 0.000000e+00
2177 1.055873e-07 1.055873e-07 0.000000e+00
2178 1.054548e-07 1.054548e-07 0.000000e+00
2179 1.053224e-07 1.053224e-07 0.000000e+00
2180 1.049262e-07 1.049262e-07 0.000000e+00
2181 1.047945e-07 1.047945e-07 0.000000e+00
2182 1.046629e-07 1.046629e-07 0.000000e+00
2183 1.045315e-07 1.045315e-07 0.000000e+00
2184 1.044003e-07 1.044003e-07 0.000000e+00
2185 1.040076e-07 1.040076e-07 0.000000e+00
2186 1.038770e-07 1.038770e-07 0.000000e+00
2187 1.037466e-07 1.037466e-07 0.000000e+00
2188 1.036164e-07 1.036164e-07 0.000000e+00
2189 1.034863e-07 1.034863e-07 0.000000e+00
2190 1.030970e-07 1.030970e-07 0.000000e+00
2191 1.029676e-07 1.029676e-07 0.000000e+00
2192 1.028383e-07 1.028383e-07 0.000000e+00
2193 1.027092e-07 1.027092e-07 0.000000e+00
2194 1.025803e-07 1.025803e-07 0.000000e+00
2195 1.021944e-07 1.021944e-07 0.000000e+00
2196 1.020661e-07 1.020661e-07 0.000000e+00
2197 1.019380e-07 1.019380e-07 0.000000e+00
2198 1.018100e-07 1.018100e-07 0.000000e+00
2199 1.016822e-07 1.016822e-07 0.000000e+00
2200 1.012997e-07 1.012997e-07 0.000000e+00
2201 1.011725e-07 1.011725e-07 0.000000e+00
2202 1.010455e-07 1.010455e-07 0.000000e+00
2203 1.009187e-07 1.009187e-07 0.000000e+00
2204 1.007920e-07 1.007920e-07 0.000000e+00
2205 1.004129e-07 1.004129e-07 0.000000e+00
2206 1.002868e-07 1.002868e-07 0.000000e+00
2207 1.001609e-07 1.001609e-07 0.000000e+00
2208 1.000351e-07 1.000351e-07 0.000000e+00
2209 9.990955e-08 9.990955e-08 0.000000e+00
2210 9.953376e-08 9.953376e-08 0.000000e+00
2211 9.940880e-08 9.940880e-08 0.000000e+00
2212 9.928399e-08 9.928399e-08 0.000000e+00
2213 9.915935e-08 9.915935e-08 0.000000e+00
2214 9.903486e-08 9.903486e-08 0.000000e+00
2215 9.866235e-08 9.866235e-08 0.000000e+00
2216 9.853848e-08 9.853848e-08 0.000000e+00
2217 9.841477e-08 9.841477e-08 0.000000e+00
2218 9.829122e-08 9.829122e-08 0.000000e+00
2219 9.816782e-08 9.816782e-08 0.000000e+00
2220 9.779858e-08 9.779858e-08 0.000000e+00
2221 9.767579e-08 9.767579e-08 0.000000e+00
2222 9.755317e-08 9.755317e-08 0.000000e+00
2223 9.743069e-08 9.743069e-08 0.000000e+00
2224 9.730837e-08 9.730837e-08 0.000000e+00
2225 9.694236e-08 9.694236e-08 0.000000e+00
2226 9.682065e-08 9.682065e-08 0.000000e+00
2227 9.669910e-08 9.669910e-08 0.000000e+00
2228 9.657770e-08 9.657770e-08 0.000000e+00
2229 9.645645e-08 9.645645e-08 0.000000e+00
2230 9.609364e-08 9.609364e-08 0.000000e+00
2231 9.597300e-08 9.597300e-08 0.000000e+00
2232 9.585251e-08 9.585251e-08 0.000000e+00
2233 9.573218e-08 9.573218e-08 0.000000e+00
2234 9.561199e-08 9.561199e-08 0.000000e+00
2235 9.525236e-08 9.525236e-08 0.000000e+00
2236 9.513277e-08 9.513277e-08 0.000000e+00
2237 9.501334e-08 9.501334e-08 0.000000e+00
2238 9.489405e-08 9.489405e-08 0.000000e+00
2239 9.477492e-08 9.477492e-08 0.000000e+00
2240 9.441844e-08 9.441844e-08 0.000000e+00
2241 9.429990e-08 9.429990e-08 0.000000e+00
2242 9.418151e-08 9.418151e-08 0.000000e+00
2243 9.406327e-08 9.406327e-08 0.000000e+00
2244 9.394518e-08 9.394518e-08 0.000000e+00
2245 9.359182e-08 9.359182e-08 0.000000e+00
2246 9.347432e-08 9.347432e-08 0.000000e+00
2247 9.335696e-08 9.335696e-08 0.000000e+00
2248 9.323976e-08 9.323976e-08 0.000000e+00
2249 9.312270e-08 9.312270e-08 0.000000e+00
2250 9.277243e-08 9.277243e-08 0.000000e+00
2251 9.265596e-08 9.265596e-08 0.000000e+00
2252 9.253964e-08 9.253964e-08 0.000000e+00
2253 9.242346e-08 9.242346e-08 0.000000e+00
2254 9.230742e-08 9.230742e-08 0.000000e+00
2255 9.196022e-08 9.196022e-08 0.000000e+00
2256 9.184477e-08 9.184477e-08 0.000000e+00
2257 9.172946e-08 9.172946e-08 0.000000e+00
2258 9.161430e-08 9.161430e-08 0.000000e+00
2259 9.149928e-08 9.149928e-08 0.000000e+00
2260 9.115512e-08 9.115512e-08 0.000000e+00
2261 9.104068e-08 9.104068e-08 0.000000e+00
2262 9.092638e-08 9.092638e-08 0.000000e+00
2263 9.081223e-08 9.081223e-08 0.000000e+00
2264 9.069822e-08 9.069822e-08 0.000000e+00
2265 9.035707e-08 9.035707e-08 0.000000e+00
2266 9.024363e-08 9.024363e-08 0.000000e+00
2267 9.013034e-08 9.013034e-08 0.000000e+00
2268 9.001718e-08 9.001718e-08 0.000000e+00
2269 8.990417e-08 8.990417e-08 0.000000e+00
2270 8.956601e-08 8.956601e-08 0.000000e+00
2271 8.945356e-08 8.945356e-08 0.000000e+00
2272 8.934126e-08 8.934126e-08 0.000000e+00
2273 8.922910e-08 8.922910e-08 0.000000e+00
2274 8.911707e-08 8.911707e-08 0.000000e+00
2275 8.878187e-08 8.878187e-08 0.000000e+00
2276 8.867041e-08 8.867041e-08 0.000000e+00
2277 8.855909e-08 8.855909e-08 0.000000e+00
2278 8.844791e-08 8.844791e-08 0.000000e+00
2279 8.833687e-08 8.833687e-08 0.000000e+00
2280 8.800460e-08 8.800460e-08 0.000000e+00
2281 8.789411e-08 8.789411e-08 0.000000e+00
2282 8.778377e-08 8.778377e-08 0.000000e+00
2283 8.767356e-08 8.767356e-08 0.000000e+00
2284 8.756349e-08 8.756349e-08 0.000000e+00
2285 8.723413e-08 8.723413e-08 0.000000e+00
2286 8.712461e-08 8.712461e-08 0.000000e+00
2287 8.701523e-08 8.701523e-08 0.000000e+00
2288 8.690599e-08 8.690599e-08 0.000000e+00
2289 8.679688e-08 8.679688e-08 0.000000e+00
2290 8.647041e-08 8.647041e-08 0.000000e+00
2291 8.636185e-08 8.636185e-08 0.000000e+00
2292 8.625343e-08 8.625343e-08 0.000000e+00
2293 8.614514e-08 8.614514e-08 0.000000e+00
2294 8.603699e-08 8.603699e-08 0.000000e+00
2295 8.571337e-08 8.571337e-08 0.000000e+00
2296 8.560576e-08 8.560576e-08 0.000000e+00
2297 8.549829e-08 8.549829e-08 0.000000e+00
2298 8.539095e-08 8.539095e-08 0.000000e+00
2299 8.528375e-08 8.528375e-08 0.000000e+00
2300 8.496296e-08 8.496296e-08 0.000000e+00
2301 8.485630e-08 8.485630e-08 0.000000e+00
2302 8.474976e-08 8.474976e-08 0.000000e+00
2303 8.464336e-08 8.464336e-08 0.000000e+00
2304 8.453710e-08 8.453710e-08 0.000000e+00
2305 8.421913e-08 8.421913e-08 0.000000e+00
2306 8.411339e-08 8.411339e-08 0.000000e+00
2307 8.400779e-08 8.400779e-08 0.000000e+00
2308 8.390232e-08 8.390232e-08 0.000000e+00
2309 8.379699e-08 8.379699e-08 0.000000e+00
2310 8.348180e-08 8.348180e-08 0.000000e+00
2311 8.337699e-08 8.337699e-08 0.000000e+00
2312 8.327232e-08 8.327232e-08 0.000000e+00
2313 8.316777e-08 8.316777e-08 0.000000e+00
2314 8.306336e-08 8.306336e-08 0.000000e+00
2315 8.275093e-08 8.275093e-08 0.000000e+00
2316 8.264704e-08 8.264704e-08 0.000000e+00
2317 8.254328e-08 8.254328e-08 0.000000e+00
2318 8.243965e-08 8.243965e-08 0.000000e+00
2319 8.233615e-08 8.233615e-08 0.000000e+00
2320 8.202646e-08 8.202646e-08 0.000000e+00
2321 8.192348e-08 8.192348e-08 0.000000e+00
2322 8.182062e-08 8.182062e-08 0.000000e+00
2323 8.171790e-08 8.171790e-08 0.000000e+00
2324 8.161531e-08 8.161531e-08 0.000000e+00
2325 8.130833e-08 8.130833e-08 0.000000e+00
2326 8.120625e-08 8.120625e-08 0.000000e+00
2327 8.110430e-08 8.110430e-08 0.000000e+00
2328 8.100247e-08 8.100247e-08 0.000000e+00
2329 8.090078e-08 8.090078e-08 0.000000e+00
2330 8.059648e-08 8.059648e-08 0.000000e+00
2331 8.049530e-08 8.049530e-08 0.000000e+00
2332 8.039424e-08 8.039424e-08 0.000000e+00
2333 8.029331e-08 8.029331e-08 0.000000e+00
2334 8.019250e-08 8.019250e-08 0.000000e+00
2335 7.989087e-08 7.989087e-08 0.000000e+00
2336 7.979057e-08 7.979057e-08 0.000000e+00
2337 7.969040e-08 7.969040e-08 0.000000e+00
2338 7.959035e-08 7.959035e-08 0.000000e+00
2339 7.949043e-08 7.949043e-08 0.000000e+00
2340 7.919144e-08 7.919144e-08 0.000000e+00
2341 7.909202e-08 7.909202e-08 0.000000e+00
2342 7.899272e-08 7.899272e-08 0.000000e+00
2343 7.889355e-08 7.889355e-08 0.000000e+00
2344 7.879450e-08 7.879450e-08 0.000000e+00
2345 7.849813e-08 7.849813e-08 0.000000e+00
2346 7.839958e-08 7.839958e-08 0.000000e+00
2347 7.830115e-08 7.830115e-08 0.000000e+00
2348 7.820285e-08 7.820285e-08 0.000000e+00
2349 7.810467e-08 7.810467e-08 0.000000e+00
2350 7.781089e-08 7.781089e-08 0.000000e+00
2351 7.771320e-08 7.771320e-08 0.000000e+00
2352 7.761564e-08 7.761564e-08 0.000000e+00
2353 7.751819e-08 7.751819e-08 0.000000e+00
2354 7.742087e-08 7.742087e-08 0.000000e+00
2355 7.712967e-08 7.712967e-08 0.000000e+00
2356 7.703283e-08 7.703283e-08 0.000000e+00
2357 7.693612e-08 7.693612e-08 0.000000e+00
2358 7.683953e-08 7.683953e-08 0.000000e+00
2359 7.674307e-08 7.674307e-08 0.000000e+00
2360 7.645441e-08 7.645441e-08 0.000000e+00
2361 7.635842e-08 7.635842e-08 0.000000e+00
2362 7.626256e-08 7.626256e-08 0.000000e+00
2363 7.616682e-08 7.616682e-08 0.000000e+00
2364 7.607119e-08 7.607119e-08 0.000000e+00
2365 7.578506e-08 7.578506e-08 0.000000e+00
2366 7.568992e-08 7.568992e-08 0.000000e+00
2367 7.559489e-08 7.559489e-08 0.000000e+00
2368 7.549999e-08 7.549999e-08 0.000000e+00
2369 7.540520e-08 7.540520e-08 0.000000e+00
2370 7.512158e-08 7.512158e-08 0.000000e+00
2371 7.502726e-08 7.502726e-08 0.000000e+00
2372 7.493307e-08 7.493307e-08 0.000000e+00
2373 7.483900e-08 7.483900e-08 0.000000e+00
2374 7.474504e-08 7.474504e-08 0.000000e+00
2375 7.446390e-08 7.446390e-08 0.000000e+00
2376 7.437041e-08 7.437041e-08 0.000000e+00
2377 7.427704e-08 7.427704e-08 0.000000e+00
2378 7.418379e-08 7.418379e-08 0.000000e+00
2379 7.409066e-08 7.409066e-08 0.000000e+00
2380 7.381198e-08 7.381198e-08 0.000000e+00
2381 7.371931e-08 7.371931e-08 0.000000e+00
2382 7.362676e-08 7.362676e-08 0.000000e+00
2383 7.353432e-08 7.353432e-08 0.000000e+00
2384 7.344200e-08 7.344200e-08 0.000000e+00
2385 7.316576e-08 7.316576e-08 0.000000e+00
2386 7.307391e-08 7.307391e-08 0.000000e+00
2387 7.298217e-08 7.298217e-08 0.000000e+00
2388 7.289054e-08 7.289054e-08 0.000000e+00
2389 7.279903e-08 7.279903e-08 0.000000e+00
2390 7.252521e-08 7.252521e-08 0.000000e+00
2391 7.243416e-08 7.243416e-08 0.000000e+00
2392 7.234322e-08 7.234322e-08 0.000000e+00
2393 7.225240e-08 7.225240e-08 0.000000e+00
2394 7.216169e-08 7.216169e-08 0.000000e+00
2395 7.189026e-08 7.189026e-08 0.000000e+00
2396 7.180001e-08 7.180001e-08 0.000000e+00
2397 7.170986e-08 7.170986e-08 0.000000e+00
2398 7.161984e-08 7.161984e-08 0.000000e+00
2399 7.152992e-08 7.152992e-08 0.000000e+00
2400 7.126087e-08 7.126087e-08 0.000000e+00
2401 7.117141e-08 7.117141e-08 0.000000e+00
2402 7.108206e-08 7.108206e-08 0.000000e+00
2403 7.099282e-08 7.099282e-08 0.000000e+00
2404 7.090369e-08 7.090369e-08 0.000000e+00
2405 7.063699e-08 7.063699e-08 0.000000e+00
2406 7.054831e-08 7.054831e-08 0.000000e+00
2407 7.045974e-08 7.045974e-08 0.000000e+00
2408 7.037128e-08 7.037128e-08 0.000000e+00
2409 7.028294e-08 7.028294e-08 0.000000e+00
2410 7.001858e-08 7.001858e-08 0.000000e+00
2411 6.993067e-08 6.993067e-08 0.000000e+00
2412 6.984288e-08 6.984288e-08 0.000000e+00
2413 6.975519e-08 6.975519e-08 0.000000e+00
2414 6.966762e-08 6.966762e-08 0.000000e+00
2415 6.940558e-08 6.940558e-08 0.000000e+00
2416 6.931844e-08 6.931844e-08 0.000000e+00
2417 6.923141e-08 6.923141e-08 0.000000e+00
2418 6.914450e-08 6.914450e-08 0.000000e+00
2419 6.905769e-08 6.905769e-08 0.000000e+00
2420 6.879794e-08 6.879794e-08 0.000000e+00
2421 6.871157e-08 6.871157e-08 0.000000e+00
2422 6.862530e-08 6.862530e-08 0.000000e+00
2423 6.853915e-08 6.853915e-08 0.000000e+00
2424 6.845310e-08 6.845310e-08 0.000000e+00
2425 6.819562e-08 6.819562e-08 0.000000e+00
2426 6.811001e-08 6.811001e-08 0.000000e+00
2427 6.802450e-08 6.802450e-08 0.000000e+00
2428 6.793910e-08 6.793910e-08 0.000000e+00
2429 6.785380e-08 6.785380e-08 0.000000e+00
2430 6.759858e-08 6.759858e-08 0.000000e+00
2431 6.751372e-08 6.751372e-08 0.000000e+00
2432 6.742896e-08 6.742896e-08 0.000000e+00
2433 6.734430e-08 6.734430e-08 0.000000e+00
2434 6.725975e-08 6.725975e-08 0.000000e+00
2435 6.700677e-08 6.700677e-08 0.000000e+00
2436 6.692264e-08 6.692264e-08 0.000000e+00
2437 6.683862e-08 6.683862e-08 0.000000e+00
2438 6.675471e-08 6.675471e-08 0.000000e+00
2439 6.667091e-08 6.667091e-08 0.000000e+00
2440 6.642013e-08 6.642013e-08 0.000000e+00
2441 6.633675e-08 6.633675e-08 0.000000e+00
2442 6.625346e-08 6.625346e-08 0.000000e+00
2443 6.617028e-08 6.617028e-08 0.000000e+00
2444 6.608721e-08 6.608721e-08 0.000000e+00
2445 6.583863e-08 6.583863e-08 0.000000e+00
2446 6.575598e-08 6.575598e-08 0.000000e+00
2447 6.567342e-08 6.567342e-08 0.000000e+00
2448 6.559097e-08 6.559097e-08 0.000000e+00
2449 6.550863e-08 6.550863e-08 0.000000e+00
2450 6.526223e-08 6.526223e-08 0.000000e+00
2451 6.518029e-08 6.518029e-08 0.000000e+00
2452 6.509846e-08 6.509846e-08 0.000000e+00
2453 6.501674e-08 6.501674e-08 0.000000e+00
2454 6.493511e-08 6.493511e-08 0.000000e+00
2455 6.469087e-08 6.469087e-08 0.000000e+00
2456 6.460965e-08 6.460965e-08 0.000000e+00
2457 6.452854e-08 6.452854e-08 0.000000e+00
2458 6.444752e-08 6.444752e-08 0.000000e+00
2459 6.436661e-08 6.436661e-08 0.000000e+00
2460 6.412451e-08 6.412451e-08 0.000000e+00
2461 6.404400e-08 6.404400e-08 0.000000e+00
2462 6.396360e-08 6.396360e-08 0.000000e+00
2463 6.388330e-08 6.388330e-08 0.000000e+00
2464 6.380309e-08 6.380309e-08 0.000000e+00
2465 6.356311e-08 6.356311e-08 0.000000e+00
2466 6.348331e-08 6.348331e-08 0.000000e+00
2467 6.340361e-08 6.340361e-08 0.000000e+00
2468 6.332401e-08 6.332401e-08 0.000000e+00
2469 6.324451e-08 6.324451e-08 0.000000e+00
2470 6.300662e-08 6.300662e-08 0.000000e+00
2471 6.292752e-08 6.292752e-08 0.000000e+00
2472 6.284852e-08 6.284852e-08 0.000000e+00
2473 6.276961e-08 6.276961e-08 0.000000e+00
2474 6.269081e-08 6.269081e-08 0.000000e+00
2475 6.245501e-08 6.245501e-08 0.000000e+00
2476 6.237660e-08 6.237660e-08 0.000000e+00
2477 6.229829e-08 6.229829e-08 0.000000e+00
2478 6.222008e-08 6.222008e-08 0.000000e+00
2479 6.214196e-08 6.214196e-08 0.000000e+00
2480 6.190823e-08 6.190823e-08 0.000000e+00
2481 6.183050e-08 6.183050e-08 0.000000e+00
2482 6.175288e-08 6.175288e-08 0.000000e+00
2483 6.167535e-08 6.167535e-08 0.000000e+00
2484 6.159792e-08 6.159792e-08 0.000000e+00
2485 6.136623e-08 6.136623e-08 0.000000e+00
2486 6.128919e-08 6.128919e-08 0.000000e+00
2487 6.121224e-08 6.121224e-08 0.000000e+00
2488 6.113539e-08 6.113539e-08 0.000000e+00
2489 6.105864e-08 6.105864e-08 0.000000e+00
2490 6.082898e-08 6.082898e-08 0.000000e+00
2491 6.075261e-08 6.075261e-08 0.000000e+00
2492 6.067634e-08 6.067634e-08 0.000000e+00
2493 6.060016e-08 6.060016e-08 0.000000e+00
2494 6.052408e-08 6.052408e-08 0.000000e+00
2495 6.029643e-08 6.029643e-08 0.000000e+00
2496 6.022073e-08 6.022073e-08 0.000000e+00
2497 6.014512e-08 6.014512e-08 0.000000e+00
2498 6.006962e-08 6.006962e-08 0.000000e+00
2499 5.999420e-08 5.999420e-08 0.000000e+00
2500 5.976854e-08 5.976854e-08 0.000000e+00
2501 5.969351e-08 5.969351e-08 0.000000e+00
2502 5.961856e-08 5.961856e-08 0.000000e+00
2503 5.954371e-08 5.954371e-08 0.000000e+00
2504 5.946896e-08 5.946896e-08 0.000000e+00
2505 5.924528e-08 5.924528e-08 0.000000e+00
2506 5.917090e-08 5.917090e-08 0.000000e+00
2507 5.909661e-08 5.909661e-08 0.000000e+00
2508 5.902242e-08 5.902242e-08 0.000000e+00
2509 5.894832e-08 5.894832e-08 0.000000e+00
2510 5.872659e-08 5.872659e-08 0.000000e+00
2511 5.865287e-08 5.865287e-08 0.000000e+00
2512 5.857923e-08 5.857923e-08 0.000000e+00
2513 5.850569e-08 5.850569e-08 0.000000e+00
2514 5.843224e-08 5.843224e-08 0.000000e+00
2515 5.821245e-08 5.821245e-08 0.000000e+00
2516 5.813937e-08 5.813937e-08 0.000000e+00
2517 5.806638e-08 5.806638e-08 0.000000e+00
2518 5.799348e-08 5.799348e-08 0.000000e+00
2519 5.792067e-08 5.792067e-08 0.000000e+00
2520 5.770281e-08 5.770281e-08 0.000000e+00
2521 5.763037e-08 5.763037e-08 0.000000e+00
2522 5.755802e-08 5.755802e-08 0.000000e+00
2523 5.748575e-08 5.748575e-08 0.000000e+00
2524 5.741358e-08 5.741358e-08 0.000000e+00
2525 5.719763e-08 5.719763e-08 0.000000e+00
2526 5.712582e-08 5.712582e-08 0.000000e+00
2527 5.705410e-08 5.705410e-08 0.000000e+00
2528 5.698248e-08 5.698248e-08 0.000000e+00
2529 5.691094e-08 5.691094e-08 0.000000e+00
2530 5.669688e-08 5.669688e-08 0.000000e+00
2531 5.662570e-08 5.662570e-08 0.000000e+00
2532 5.655460e-08 5.655460e-08 0.000000e+00
2533 5.648360e-08 5.648360e-08 0.000000e+00
2534 5.641269e-08 5.641269e-08 0.000000e+00
2535 5.620050e-08 5.620050e-08 0.000000e+00
2536 5.612995e-08 5.612995e-08 0.000000e+00
2537 5.605948e-08 5.605948e-08 0.000000e+00
2538 5.598910e-08 5.598910e-08 0.000000e+00
2539 5.591881e-08 5.591881e-08 0.000000e+00
2540 5.570848e-08 5.570848e-08 0.000000e+00
2541 5.563854e-08 5.563854e-08 0.000000e+00
2542 5.556869e-08 5.556869e-08 0.000000e+00
2543 5.549892e-08 5.549892e-08 0.000000e+00
2544 5.542925e-08 5.542925e-08 0.000000e+00
2545 5.522076e-08 5.522076e-08 0.000000e+00
2546 5.515143e-08 5.515143e-08 0.000000e+00
2547 5.508219e-08 5.508219e-08 0.000000e+00
2548 5.501304e-08 5.501304e-08 0.000000e+00
2549 5.494397e-08 5.494397e-08 0.000000e+00
2550 5.473731e-08 5.473731e-08 0.000000e+00
2551 5.466859e-08 5.466859e-08 0.000000e+00
2552 5.459995e-08 5.459995e-08 0.000000e+00
2553 5.453141e-08 5.453141e-08 0.000000e+00
2554 5.446295e-08 5.446295e-08 0.000000e+00
2555 5.425809e-08 5.425809e-08 0.000000e+00
2556 5.418997e-08 5.418997e-08 0.000000e+00
2557 5.412194e-08 5.412194e-08 0.000000e+00
2558 5.405399e-08 5.405399e-08 0.000000e+00
2559 5.398613e-08 5.398613e-08 0.000000e+00
2560 5.378307e-08 5.378307e-08 0.000000e+00
2561 5.371555e-08 5.371555e-08 0.000000e+00
2562 5.364811e-08 5.364811e-08 0.000000e+00
2563 5.358076e-08 5.358076e-08 0.000000e+00
2564 5.351349e-08 5.351349e-08 0.000000e+00
2565 5.331221e-08 5.331221e-08 0.000000e+00
2566 5.324528e-08 5.324528e-08 0.000000e+00
2567 5.317843e-08 5.317843e-08 0.000000e+00
2568 5.311167e-08 5.311167e-08 0.000000e+00
2569 5.304499e-08 5.304499e-08 0.000000e+00
2570 5.284547e-08 5.284547e-08 0.000000e+00
2571 5.277912e-08 5.277912e-08 0.000000e+00
2572 5.271286e-08 5.271286e-08 0.000000e+00
2573 5.264668e-08 5.264668e-08 0.000000e+00
2574 5.258059e-08 5.258059e-08 0.000000e+00
2575 5.238281e-08 5.238281e-08 0.000000e+00
2576 5.231705e-08 5.231705e-08 0.000000e+00
2577 5.225137e-08 5.225137e-08 0.000000e+00
2578 5.218577e-08 5.218577e-08 0.000000e+00
2579 5.212025e-08 5.212025e-08 0.000000e+00
2580 5.192421e-08 5.192421e-08 0.000000e+00
2581 5.185902e-08 5.185902e-08 0.000000e+00
2582 5.179392e-08 5.179392e-08 0.000000e+00
2583 5.172889e-08 5.172889e-08 0.000000e+00
2584 5.166395e-08 5.166395e-08 0.000000e+00
2585 5.146962e-08 5.146962e-08 0.000000e+00
2586 5.140500e-08 5.140500e-08 0.000000e+00
2587 5.134047e-08 5.134047e-08 0.000000e+00
2588 5.127601e-08 5.127601e-08 0.000000e+00
2589 5.121164e-08 5.121164e-08 0.000000e+00
2590 5.101901e-08 5.101901e-08 0.000000e+00
2591 5.095496e-08 5.095496e-08 0.000000e+00
2592 5.089099e-08 5.089099e-08 0.000000e+00
2593 5.082710e-08 5.082710e-08 0.000000e+00
2594 5.076329e-08 5.076329e-08 0.000000e+00
2595 5.057235e-08 5.057235e-08 0.000000e+00
2596 5.050886e-08 5.050886e-08 0.000000e+00
2597 5.044545e-08 5.044545e-08 0.000000e+00
2598 5.038212e-08 5.038212e-08 0.000000e+00
2599 5.031886e-08 5.031886e-08 0.000000e+00
2600 5.012960e-08 5.012960e-08 0.000000e+00
2601 5.006666e-08 5.006666e-08 0.000000e+00
2602 5.000381e-08 5.000381e-08 0.000000e+00
2603 4.994103e-08 4.994103e-08 0.000000e+00
2604 4.987833e-08 4.987833e-08 0.000000e+00
2605 4.969072e-08 4.969072e-08 0.000000e+00
2606 4.962834e-08 4.962834e-08 0.000000e+00
2607 4.956603e-08 4.956603e-08 0.000000e+00
2608 4.950380e-08 4.950380e-08 0.000000e+00
2609 4.944165e-08 4.944165e-08 0.000000e+00
2610 4.925569e-08 4.925569e-08 0.000000e+00
2611 4.919385e-08 4.919385e-08 0.000000e+00
2612 4.913209e-08 4.913209e-08 0.000000e+00
2613 4.907040e-08 4.907040e-08 0.000000e+00
2614 4.900880e-08 4.900880e-08 0.000000e+00
2615 4.882446e-08 4.882446e-08 0.000000e+00
2616 4.876316e-08 4.876316e-08 0.000000e+00
2617 4.870194e-08 4.870194e-08 0.000000e+00
2618 4.864080e-08 4.864080e-08 0.000000e+00
2619 4.857974e-08 4.857974e-08 0.000000e+00
2620 4.839701e-08 4.839701e-08 0.000000e+00
