# level nx ny res_l2_norm
2 32 32 4.264712e-09
3 16 16 1.490438e-09
4 8 8 5.059152e-10
1 64 64 1.190616e-08
2 32 32 4.193237e-09
3 16 16 1.465458e-09
4 8 8 4.974362e-10
1 64 64 1.170661e-08
2 32 32 4.122959e-09
3 16 16 1.440898e-09
4 8 8 4.890993e-10
1 64 64 1.151041e-08
2 32 32 4.053859e-09
3 16 16 1.416749e-09
4 8 8 4.809021e-10
1 64 64 1.131750e-08
2 32 32 3.985918e-09
3 16 16 1.393004e-09
4 8 8 4.728423e-10
1 64 64 1.112782e-08
2 32 32 3.919115e-09
3 16 16 1.369658e-09
4 8 8 4.649176e-10
1 64 64 1.094133e-08
2 32 32 3.853432e-09
3 16 16 1.346703e-09
4 8 8 4.571257e-10
1 64 64 1.075795e-08
2 32 32 3.788849e-09
3 16 16 1.324132e-09
4 8 8 4.494644e-10
1 64 64 1.057765e-08
2 32 32 3.725349e-09
3 16 16 1.301940e-09
4 8 8 4.419315e-10
1 64 64 1.040037e-08
2 32 32 3.662913e-09
3 16 16 1.280120e-09
4 8 8 4.345249e-10
1 64 64 1.022607e-08
2 32 32 3.601524e-09
3 16 16 1.258666e-09
4 8 8 4.272423e-10
1 64 64 1.005468e-08
2 32 32 3.541163e-09
3 16 16 1.237571e-09
4 8 8 4.200819e-10
