# level nx ny res_l2_norm
2 32 32 4.588136e-07
3 16 16 1.603468e-07
4 8 8 5.442821e-08
1 64 64 1.280909e-06
2 32 32 4.511240e-07
3 16 16 1.576594e-07
4 8 8 5.351601e-08
1 64 64 1.259441e-06
2 32 32 4.435633e-07
3 16 16 1.550171e-07
4 8 8 5.261909e-08
1 64 64 1.238333e-06
2 32 32 4.361293e-07
3 16 16 1.524191e-07
4 8 8 5.173721e-08
1 64 64 1.217579e-06
2 32 32 4.288199e-07
3 16 16 1.498646e-07
4 8 8 5.087011e-08
1 64 64 1.197173e-06
2 32 32 4.216330e-07
3 16 16 1.473529e-07
4 8 8 5.001754e-08
1 64 64 1.177109e-06
2 32 32 4.145666e-07
3 16 16 1.448833e-07
4 8 8 4.917926e-08
1 64 64 1.157381e-06
2 32 32 4.076185e-07
3 16 16 1.424551e-07
4 8 8 4.835503e-08
1 64 64 1.137983e-06
2 32 32 4.007870e-07
3 16 16 1.400676e-07
4 8 8 4.754461e-08
1 64 64 1.118911e-06
2 32 32 3.940699e-07
3 16 16 1.377201e-07
4 8 8 4.674778e-08
1 64 64 1.100158e-06
2 32 32 3.874654e-07
3 16 16 1.354119e-07
4 8 8 4.596430e-08
1 64 64 1.081720e-06
2 32 32 3.809716e-07
3 16 16 1.331425e-07
4 8 8 4.519395e-08
1 64 64 1.063591e-06
2 32 32 3.745866e-07
3 16 16 1.309110e-07
4 8 8 4.443651e-08
1 64 64 1.045765e-06
2 32 32 3.683086e-07
3 16 16 1.287170e-07
4 8 8 4.369177e-08
1 64 64 1.028238e-06
2 32 32 3.621359e-07
3 16 16 1.265597e-07
4 8 8 4.295950e-08
1 64 64 1.011005e-06
2 32 32 3.560666e-07
3 16 16 1.244386e-07
4 8 8 4.223951e-08
1 64 64 9.940613e-07
2 32 32 3.500990e-07
3 16 16 1.223531e-07
4 8 8 4.153159e-08
1 64 64 9.774011e-07
2 32 32 3.442314e-07
3 16 16 1.203025e-07
4 8 8 4.083553e-08
1 64 64 9.610201e-07
2 32 32 3.384622e-07
3 16 16 1.182862e-07
4 8 8 4.015114e-08
1 64 64 9.449136e-07
2 32 32 3.327897e-07
3 16 16 1.163038e-07
4 8 8 3.947822e-08
1 64 64 9.290771e-07
2 32 32 3.272122e-07
3 16 16 1.143546e-07
4 8 8 3.881657e-08
1 64 64 9.135061e-07
2 32 32 3.217282e-07
3 16 16 1.124380e-07
4 8 8 3.816602e-08
1 64 64 8.981959e-07
2 32 32 3.163361e-07
3 16 16 1.105536e-07
4 8 8 3.752637e-08
1 64 64 8.831424e-07
2 32 32 3.110344e-07
3 16 16 1.087007e-07
4 8 8 3.689744e-08
1 64 64 8.683412e-07
2 32 32 3.058216e-07
3 16 16 1.068789e-07
4 8 8 3.627904e-08
1 64 64 8.537880e-07
2 32 32 3.006961e-07
3 16 16 1.050877e-07
4 8 8 3.567102e-08
1 64 64 8.394788e-07
2 32 32 2.956565e-07
3 16 16 1.033264e-07
4 8 8 3.507318e-08
1 64 64 8.254093e-07
2 32 32 2.907014e-07
3 16 16 1.015947e-07
4 8 8 3.448536e-08
1 64 64 8.115757e-07
2 32 32 2.858293e-07
3 16 16 9.989201e-08
4 8 8 3.390740e-08
1 64 64 7.979739e-07
2 32 32 2.810389e-07
3 16 16 9.821784e-08
4 8 8 3.333912e-08
1 64 64 7.846001e-07
2 32 32 2.763287e-07
3 16 16 9.657174e-08
4 8 8 3.278036e-08
1 64 64 7.714504e-07
2 32 32 2.716975e-07
3 16 16 9.495322e-08
4 8 8 3.223097e-08
1 64 64 7.585211e-07
2 32 32 2.671440e-07
3 16 16 9.336183e-08
4 8 8 3.169079e-08
1 64 64 7.458085e-07
2 32 32 2.626667e-07
3 16 16 9.179711e-08
4 8 8 3.115966e-08
1 64 64 7.333089e-07
2 32 32 2.582645e-07
3 16 16 9.025862e-08
4 8 8 3.063744e-08
1 64 64 7.210189e-07
2 32 32 2.539360e-07
3 16 16 8.874591e-08
4 8 8 3.012396e-08
1 64 64 7.089348e-07
2 32 32 2.496801e-07
3 16 16 8.725855e-08
4 8 8 2.961909e-08
1 64 64 6.970532e-07
2 32 32 2.454956e-07
3 16 16 8.579612e-08
4 8 8 2.912268e-08
1 64 64 6.853708e-07
2 32 32 2.413811e-07
3 16 16 8.435820e-08
4 8 8 2.863459e-08
1 64 64 6.738842e-07
2 32 32 2.373356e-07
3 16 16 8.294438e-08
4 8 8 2.815469e-08
1 64 64 6.625901e-07
2 32 32 2.333580e-07
3 16 16 8.155426e-08
4 8 8 2.768282e-08
1 64 64 6.514852e-07
2 32 32 2.294469e-07
3 16 16 8.018743e-08
4 8 8 2.721886e-08
1 64 64 6.405665e-07
2 32 32 2.256015e-07
3 16 16 7.884351e-08
4 8 8 2.676268e-08
1 64 64 6.298308e-07
2 32 32 2.218205e-07
3 16 16 7.752211e-08
4 8 8 2.631415e-08
1 64 64 6.192750e-07
2 32 32 2.181028e-07
3 16 16 7.622286e-08
4 8 8 2.587313e-08
1 64 64 6.088961e-07
2 32 32 2.144475e-07
3 16 16 7.494539e-08
4 8 8 2.543950e-08
1 64 64 5.986912e-07
2 32 32 2.108534e-07
3 16 16 7.368932e-08
4 8 8 2.501314e-08
1 64 64 5.886573e-07
2 32 32 2.073195e-07
3 16 16 7.245431e-08
4 8 8 2.459393e-08
1 64 64 5.787916e-07
2 32 32 2.038449e-07
3 16 16 7.124000e-08
4 8 8 2.418174e-08
1 64 64 5.690912e-07
2 32 32 2.004285e-07
3 16 16 7.004603e-08
4 8 8 2.377646e-08
1 64 64 5.595533e-07
2 32 32 1.970694e-07
3 16 16 6.887208e-08
4 8 8 2.337798e-08
1 64 64 5.501754e-07
2 32 32 1.937666e-07
3 16 16 6.771780e-08
4 8 8 2.298617e-08
1 64 64 5.409546e-07
2 32 32 1.905191e-07
3 16 16 6.658287e-08
4 8 8 2.260093e-08
1 64 64 5.318883e-07
2 32 32 1.873260e-07
3 16 16 6.546696e-08
4 8 8 2.222214e-08
1 64 64 5.229740e-07
2 32 32 1.841865e-07
3 16 16 6.436975e-08
4 8 8 2.184970e-08
1 64 64 5.142091e-07
2 32 32 1.810996e-07
3 16 16 6.329093e-08
4 8 8 2.148351e-08
1 64 64 5.055911e-07
2 32 32 1.780644e-07
3 16 16 6.223019e-08
4 8 8 2.112345e-08
1 64 64 4.971176e-07
2 32 32 1.750801e-07
3 16 16 6.118723e-08
4 8 8 2.076943e-08
1 64 64 4.887860e-07
2 32 32 1.721458e-07
3 16 16 6.016175e-08
4 8 8 2.042134e-08
1 64 64 4.805941e-07
2 32 32 1.692607e-07
3 16 16 5.915346e-08
4 8 8 2.007908e-08
1 64 64 4.725395e-07
2 32 32 1.664239e-07
3 16 16 5.816206e-08
4 8 8 1.974256e-08
1 64 64 4.646198e-07
2 32 32 1.636347e-07
3 16 16 5.718728e-08
4 8 8 1.941168e-08
1 64 64 4.568329e-07
2 32 32 1.608922e-07
3 16 16 5.622884e-08
4 8 8 1.908635e-08
1 64 64 4.491765e-07
2 32 32 1.581957e-07
3 16 16 5.528646e-08
4 8 8 1.876647e-08
1 64 64 4.416484e-07
2 32 32 1.555444e-07
3 16 16 5.435987e-08
4 8 8 1.845194e-08
1 64 64 4.342465e-07
2 32 32 1.529375e-07
3 16 16 5.344881e-08
4 8 8 1.814269e-08
1 64 64 4.269687e-07
2 32 32 1.503743e-07
3 16 16 5.255303e-08
4 8 8 1.783863e-08
1 64 64 4.198128e-07
2 32 32 1.478541e-07
3 16 16 5.167225e-08
4 8 8 1.753966e-08
1 64 64 4.127769e-07
2 32 32 1.453761e-07
3 16 16 5.080624e-08
4 8 8 1.724570e-08
1 64 64 4.058588e-07
2 32 32 1.429396e-07
3 16 16 4.995474e-08
4 8 8 1.695666e-08
1 64 64 3.990567e-07
2 32 32 1.405440e-07
3 16 16 4.911751e-08
4 8 8 1.667248e-08
1 64 64 3.923687e-07
2 32 32 1.381885e-07
3 16 16 4.829431e-08
4 8 8 1.639305e-08
1 64 64 3.857927e-07
2 32 32 1.358725e-07
3 16 16 4.748492e-08
4 8 8 1.611831e-08
1 64 64 3.793269e-07
2 32 32 1.335953e-07
3 16 16 4.668908e-08
4 8 8 1.584817e-08
1 64 64 3.729695e-07
2 32 32 1.313563e-07
3 16 16 4.590658e-08
4 8 8 1.558256e-08
1 64 64 3.667186e-07
2 32 32 1.291548e-07
3 16 16 4.513720e-08
4 8 8 1.532140e-08
1 64 64 3.605725e-07
2 32 32 1.269902e-07
3 16 16 4.438072e-08
4 8 8 1.506461e-08
1 64 64 3.545294e-07
2 32 32 1.248619e-07
3 16 16 4.363691e-08
4 8 8 1.481214e-08
1 64 64 3.485876e-07
2 32 32 1.227692e-07
3 16 16 4.290556e-08
4 8 8 1.456389e-08
1 64 64 3.427453e-07
2 32 32 1.207117e-07
3 16 16 4.218648e-08
4 8 8 1.431980e-08
1 64 64 3.370010e-07
2 32 32 1.186886e-07
3 16 16 4.147944e-08
4 8 8 1.407981e-08
1 64 64 3.313530e-07
2 32 32 1.166994e-07
3 16 16 4.078426e-08
4 8 8 1.384383e-08
1 64 64 3.257996e-07
2 32 32 1.147435e-07
3 16 16 4.010073e-08
4 8 8 1.361181e-08
1 64 64 3.203393e-07
2 32 32 1.128205e-07
3 16 16 3.942865e-08
4 8 8 1.338368e-08
1 64 64 3.149705e-07
2 32 32 1.109296e-07
3 16 16 3.876784e-08
4 8 8 1.315938e-08
1 64 64 3.096917e-07
2 32 32 1.090705e-07
3 16 16 3.811810e-08
4 8 8 1.293883e-08
1 64 64 3.045013e-07
2 32 32 1.072425e-07
3 16 16 3.747925e-08
4 8 8 1.272198e-08
1 64 64 2.993980e-07
2 32 32 1.054451e-07
3 16 16 3.685111e-08
4 8 8 1.250876e-08
1 64 64 2.943801e-07
2 32 32 1.036779e-07
3 16 16 3.623349e-08
4 8 8 1.229912e-08
1 64 64 2.894464e-07
2 32 32 1.019403e-07
3 16 16 3.562623e-08
4 8 8 1.209299e-08
1 64 64 2.845953e-07
2 32 32 1.002318e-07
3 16 16 3.502914e-08
4 8 8 1.189031e-08
1 64 64 2.798256e-07
2 32 32 9.855193e-08
3 16 16 3.444206e-08
4 8 8 1.169103e-08
1 64 64 2.751358e-07
2 32 32 9.690023e-08
3 16 16 3.386482e-08
4 8 8 1.149509e-08
1 64 64 2.705246e-07
2 32 32 9.527621e-08
3 16 16 3.329726e-08
4 8 8 1.130244e-08
1 64 64 2.659907e-07
2 32 32 9.367940e-08
3 16 16 3.273921e-08
4 8 8 1.111301e-08
1 64 64 2.615328e-07
2 32 32 9.210936e-08
3 16 16 3.219050e-08
4 8 8 1.092676e-08
1 64 64 2.571495e-07
2 32 32 9.056563e-08
3 16 16 3.165100e-08
4 8 8 1.074363e-08
1 64 64 2.528398e-07
2 32 32 8.904778e-08
3 16 16 3.112054e-08
4 8 8 1.056357e-08
1 64 64 2.486023e-07
2 32 32 8.755536e-08
3 16 16 3.059897e-08
4 8 8 1.038653e-08
1 64 64 2.444357e-07
2 32 32 8.608796e-08
3 16 16 3.008614e-08
4 8 8 1.021245e-08
1 64 64 2.403391e-07
2 32 32 8.464515e-08
3 16 16 2.958190e-08
4 8 8 1.004130e-08
1 64 64 2.363110e-07
2 32 32 8.322652e-08
3 16 16 2.908612e-08
4 8 8 9.873007e-09
1 64 64 2.323505e-07
2 32 32 8.183166e-08
3 16 16 2.859864e-08
4 8 8 9.707538e-09
1 64 64 2.284564e-07
2 32 32 8.046019e-08
3 16 16 2.811934e-08
4 8 8 9.544843e-09
1 64 64 2.246275e-07
2 32 32 7.911170e-08
3 16 16 2.764806e-08
4 8 8 9.384874e-09
1 64 64 2.208628e-07
2 32 32 7.778580e-08
3 16 16 2.718469e-08
4 8 8 9.227586e-09
1 64 64 2.171612e-07
2 32 32 7.648214e-08
3 16 16 2.672908e-08
4 8 8 9.072934e-09
1 64 64 2.135217e-07
2 32 32 7.520032e-08
3 16 16 2.628111e-08
4 8 8 8.920874e-09
1 64 64 2.099431e-07
2 32 32 7.393998e-08
3 16 16 2.584064e-08
4 8 8 8.771362e-09
1 64 64 2.064245e-07
2 32 32 7.270076e-08
3 16 16 2.540756e-08
4 8 8 8.624357e-09
1 64 64 2.029649e-07
2 32 32 7.148232e-08
3 16 16 2.498174e-08
4 8 8 8.479815e-09
1 64 64 1.995633e-07
2 32 32 7.028430e-08
3 16 16 2.456305e-08
4 8 8 8.337696e-09
1 64 64 1.962186e-07
2 32 32 6.910635e-08
3 16 16 2.415138e-08
4 8 8 8.197958e-09
1 64 64 1.929301e-07
2 32 32 6.794815e-08
3 16 16 2.374661e-08
4 8 8 8.060562e-09
1 64 64 1.896966e-07
2 32 32 6.680935e-08
3 16 16 2.334862e-08
4 8 8 7.925470e-09
1 64 64 1.865173e-07
2 32 32 6.568965e-08
3 16 16 2.295731e-08
4 8 8 7.792641e-09
1 64 64 1.833914e-07
2 32 32 6.458871e-08
3 16 16 2.257255e-08
4 8 8 7.662038e-09
1 64 64 1.803178e-07
2 32 32 6.350622e-08
3 16 16 2.219424e-08
4 8 8 7.533625e-09
1 64 64 1.772957e-07
2 32 32 6.244187e-08
3 16 16 2.182227e-08
4 8 8 7.407363e-09
1 64 64 1.743243e-07
2 32 32 6.139536e-08
3 16 16 2.145653e-08
4 8 8 7.283218e-09
1 64 64 1.714026e-07
2 32 32 6.036639e-08
3 16 16 2.109693e-08
4 8 8 7.161153e-09
1 64 64 1.685300e-07
2 32 32 5.935467e-08
3 16 16 2.074335e-08
4 8 8 7.041134e-09
1 64 64 1.657055e-07
2 32 32 5.835990e-08
3 16 16 2.039570e-08
4 8 8 6.923126e-09
1 64 64 1.629283e-07
2 32 32 5.738180e-08
3 16 16 2.005387e-08
4 8 8 6.807097e-09
1 64 64 1.601977e-07
2 32 32 5.642010e-08
3 16 16 1.971777e-08
4 8 8 6.693012e-09
1 64 64 1.575128e-07
2 32 32 5.547451e-08
3 16 16 1.938731e-08
4 8 8 6.580839e-09
1 64 64 1.548729e-07
2 32 32 5.454478e-08
3 16 16 1.906238e-08
4 8 8 6.470545e-09
1 64 64 1.522773e-07
2 32 32 5.363062e-08
3 16 16 1.874290e-08
4 8 8 6.362101e-09
1 64 64 1.497252e-07
2 32 32 5.273178e-08
3 16 16 1.842878e-08
4 8 8 6.255474e-09
1 64 64 1.472158e-07
2 32 32 5.184801e-08
3 16 16 1.811991e-08
4 8 8 6.150634e-09
1 64 64 1.447485e-07
2 32 32 5.097906e-08
3 16 16 1.781623e-08
4 8 8 6.047551e-09
1 64 64 1.423226e-07
2 32 32 5.012466e-08
3 16 16 1.751763e-08
4 8 8 5.946195e-09
1 64 64 1.399373e-07
2 32 32 4.928458e-08
3 16 16 1.722404e-08
4 8 8 5.846539e-09
1 64 64 1.375920e-07
2 32 32 4.845859e-08
3 16 16 1.693537e-08
4 8 8 5.748552e-09
1 64 64 1.352860e-07
2 32 32 4.764644e-08
3 16 16 1.665154e-08
4 8 8 5.652208e-09
1 64 64 1.330186e-07
2 32 32 4.684789e-08
3 16 16 1.637247e-08
4 8 8 5.557479e-09
1 64 64 1.307892e-07
2 32 32 4.606274e-08
3 16 16 1.609807e-08
4 8 8 5.464337e-09
1 64 64 1.285973e-07
2 32 32 4.529074e-08
3 16 16 1.582827e-08
4 8 8 5.372756e-09
1 64 64 1.264420e-07
2 32 32 4.453168e-08
3 16 16 1.556299e-08
4 8 8 5.282710e-09
1 64 64 1.243229e-07
2 32 32 4.378534e-08
3 16 16 1.530216e-08
4 8 8 5.194173e-09
1 64 64 1.222392e-07
2 32 32 4.305151e-08
3 16 16 1.504570e-08
4 8 8 5.107120e-09
1 64 64 1.201906e-07
2 32 32 4.232998e-08
3 16 16 1.479354e-08
4 8 8 5.021526e-09
1 64 64 1.181762e-07
2 32 32 4.162054e-08
3 16 16 1.454560e-08
4 8 8 4.937367e-09
1 64 64 1.161956e-07
2 32 32 4.092299e-08
3 16 16 1.430182e-08
4 8 8 4.854618e-09
1 64 64 1.142482e-07
2 32 32 4.023713e-08
3 16 16 1.406213e-08
4 8 8 4.773256e-09
1 64 64 1.123334e-07
2 32 32 3.956277e-08
3 16 16 1.382645e-08
4 8 8 4.693258e-09
1 64 64 1.104507e-07
2 32 32 3.889970e-08
3 16 16 1.359472e-08
4 8 8 4.614600e-09
1 64 64 1.085996e-07
2 32 32 3.824776e-08
3 16 16 1.336688e-08
4 8 8 4.537260e-09
1 64 64 1.067795e-07
2 32 32 3.760673e-08
3 16 16 1.314285e-08
4 8 8 4.461217e-09
1 64 64 1.049899e-07
2 32 32 3.697646e-08
3 16 16 1.292258e-08
4 8 8 4.386448e-09
1 64 64 1.032303e-07
2 32 32 3.635674e-08
3 16 16 1.270600e-08
4 8 8 4.312933e-09
1 64 64 1.015002e-07
2 32 32 3.574741e-08
3 16 16 1.249305e-08
4 8 8 4.240649e-09
1 64 64 9.979908e-08
2 32 32 3.514829e-08
3 16 16 1.228367e-08
4 8 8 4.169577e-09
1 64 64 9.812648e-08
2 32 32 3.455922e-08
3 16 16 1.207780e-08
4 8 8 4.099696e-09
1 64 64 9.648191e-08
2 32 32 3.398001e-08
3 16 16 1.187538e-08
4 8 8 4.030986e-09
1 64 64 9.486489e-08
2 32 32 3.341052e-08
3 16 16 1.167635e-08
4 8 8 3.963428e-09
1 64 64 9.327498e-08
2 32 32 3.285057e-08
3 16 16 1.148066e-08
4 8 8 3.897002e-09
1 64 64 9.171172e-08
2 32 32 3.230000e-08
3 16 16 1.128825e-08
4 8 8 3.831689e-09
1 64 64 9.017466e-08
2 32 32 3.175866e-08
3 16 16 1.109906e-08
4 8 8 3.767471e-09
1 64 64 8.866335e-08
2 32 32 3.122640e-08
3 16 16 1.091304e-08
4 8 8 3.704329e-09
1 64 64 8.717738e-08
2 32 32 3.070305e-08
3 16 16 1.073014e-08
4 8 8 3.642246e-09
1 64 64 8.571631e-08
2 32 32 3.018847e-08
3 16 16 1.055031e-08
4 8 8 3.581203e-09
1 64 64 8.427973e-08
2 32 32 2.968252e-08
3 16 16 1.037349e-08
4 8 8 3.521183e-09
1 64 64 8.286722e-08
2 32 32 2.918505e-08
3 16 16 1.019963e-08
4 8 8 3.462169e-09
1 64 64 8.147839e-08
2 32 32 2.869592e-08
3 16 16 1.002869e-08
4 8 8 3.404144e-09
1 64 64 8.011284e-08
2 32 32 2.821498e-08
3 16 16 9.860611e-09
4 8 8 3.347091e-09
1 64 64 7.877017e-08
2 32 32 2.774211e-08
3 16 16 9.695349e-09
4 8 8 3.290995e-09
1 64 64 7.745000e-08
2 32 32 2.727716e-08
3 16 16 9.532858e-09
4 8 8 3.235839e-09
1 64 64 7.615196e-08
2 32 32 2.682000e-08
3 16 16 9.373090e-09
4 8 8 3.181607e-09
1 64 64 7.487567e-08
2 32 32 2.637050e-08
3 16 16 9.215999e-09
4 8 8 3.128284e-09
1 64 64 7.362078e-08
2 32 32 2.592854e-08
3 16 16 9.061542e-09
4 8 8 3.075855e-09
1 64 64 7.238691e-08
2 32 32 2.549399e-08
3 16 16 8.909673e-09
4 8 8 3.024304e-09
1 64 64 7.117373e-08
2 32 32 2.506671e-08
3 16 16 8.760349e-09
4 8 8 2.973618e-09
1 64 64 6.998087e-08
2 32 32 2.464660e-08
3 16 16 8.613528e-09
4 8 8 2.923781e-09
1 64 64 6.880801e-08
2 32 32 2.423353e-08
3 16 16 8.469168e-09
4 8 8 2.874779e-09
1 64 64 6.765481e-08
2 32 32 2.382738e-08
3 16 16 8.327227e-09
4 8 8 2.826598e-09
1 64 64 6.652093e-08
2 32 32 2.342804e-08
3 16 16 8.187665e-09
4 8 8 2.779225e-09
1 64 64 6.540606e-08
2 32 32 2.303540e-08
3 16 16 8.050441e-09
4 8 8 2.732646e-09
1 64 64 6.430987e-08
2 32 32 2.264933e-08
3 16 16 7.915518e-09
4 8 8 2.686848e-09
1 64 64 6.323206e-08
2 32 32 2.226973e-08
3 16 16 7.782856e-09
4 8 8 2.641817e-09
1 64 64 6.217230e-08
2 32 32 2.189650e-08
3 16 16 7.652418e-09
4 8 8 2.597541e-09
1 64 64 6.113031e-08
2 32 32 2.152952e-08
3 16 16 7.524165e-09
4 8 8 2.554007e-09
1 64 64 6.010579e-08
2 32 32 2.116869e-08
3 16 16 7.398062e-09
4 8 8 2.511202e-09
1 64 64 5.909843e-08
2 32 32 2.081391e-08
3 16 16 7.274073e-09
4 8 8 2.469115e-09
1 64 64 5.810796e-08
2 32 32 2.046507e-08
3 16 16 7.152161e-09
4 8 8 2.427734e-09
1 64 64 5.713408e-08
2 32 32 2.012208e-08
3 16 16 7.032293e-09
4 8 8 2.387045e-09
1 64 64 5.617653e-08
2 32 32 1.978484e-08
3 16 16 6.914434e-09
4 8 8 2.347039e-09
1 64 64 5.523503e-08
2 32 32 1.945325e-08
3 16 16 6.798550e-09
4 8 8 2.307703e-09
1 64 64 5.430930e-08
2 32 32 1.912722e-08
3 16 16 6.684608e-09
4 8 8 2.269027e-09
1 64 64 5.339909e-08
2 32 32 1.880666e-08
3 16 16 6.572576e-09
4 8 8 2.230999e-09
1 64 64 5.250414e-08
2 32 32 1.849146e-08
3 16 16 6.462421e-09
4 8 8 2.193608e-09
1 64 64 5.162418e-08
2 32 32 1.818155e-08
3 16 16 6.354113e-09
4 8 8 2.156843e-09
1 64 64 5.075898e-08
2 32 32 1.787683e-08
3 16 16 6.247619e-09
4 8 8 2.120695e-09
1 64 64 4.990827e-08
2 32 32 1.757722e-08
3 16 16 6.142911e-09
4 8 8 2.085153e-09
1 64 64 4.907182e-08
2 32 32 1.728263e-08
3 16 16 6.039957e-09
4 8 8 2.050206e-09
1 64 64 4.824939e-08
2 32 32 1.699298e-08
3 16 16 5.938729e-09
4 8 8 2.015846e-09
1 64 64 4.744074e-08
2 32 32 1.670818e-08
3 16 16 5.839198e-09
4 8 8 1.982061e-09
1 64 64 4.664565e-08
2 32 32 1.642816e-08
3 16 16 5.741334e-09
4 8 8 1.948842e-09
1 64 64 4.586388e-08
2 32 32 1.615283e-08
3 16 16 5.645111e-09
4 8 8 1.916180e-09
1 64 64 4.509521e-08
2 32 32 1.588211e-08
3 16 16 5.550501e-09
4 8 8 1.884065e-09
1 64 64 4.433943e-08
2 32 32 1.561593e-08
3 16 16 5.457476e-09
4 8 8 1.852489e-09
1 64 64 4.359631e-08
2 32 32 1.535421e-08
3 16 16 5.366010e-09
4 8 8 1.821441e-09
1 64 64 4.286565e-08
2 32 32 1.509688e-08
3 16 16 5.276077e-09
4 8 8 1.790915e-09
1 64 64 4.214723e-08
2 32 32 1.484386e-08
3 16 16 5.187651e-09
4 8 8 1.760899e-09
1 64 64 4.144086e-08
2 32 32 1.459508e-08
3 16 16 5.100708e-09
4 8 8 1.731387e-09
1 64 64 4.074632e-08
2 32 32 1.435047e-08
3 16 16 5.015221e-09
4 8 8 1.702369e-09
1 64 64 4.006342e-08
2 32 32 1.410996e-08
3 16 16 4.931168e-09
4 8 8 1.673838e-09
1 64 64 3.939197e-08
2 32 32 1.387348e-08
3 16 16 4.848523e-09
4 8 8 1.645785e-09
1 64 64 3.873177e-08
2 32 32 1.364096e-08
3 16 16 4.767263e-09
4 8 8 1.618202e-09
1 64 64 3.808264e-08
2 32 32 1.341235e-08
3 16 16 4.687365e-09
4 8 8 1.591082e-09
1 64 64 3.744438e-08
2 32 32 1.318756e-08
3 16 16 4.608806e-09
4 8 8 1.564416e-09
1 64 64 3.681683e-08
2 32 32 1.296654e-08
3 16 16 4.531563e-09
4 8 8 1.538196e-09
1 64 64 3.619979e-08
2 32 32 1.274922e-08
3 16 16 4.455616e-09
4 8 8 1.512417e-09
1 64 64 3.559309e-08
2 32 32 1.253555e-08
3 16 16 4.380941e-09
4 8 8 1.487069e-09
1 64 64 3.499656e-08
2 32 32 1.232546e-08
3 16 16 4.307517e-09
4 8 8 1.462146e-09
1 64 64 3.441002e-08
2 32 32 1.211889e-08
3 16 16 4.235324e-09
4 8 8 1.437641e-09
1 64 64 3.383332e-08
2 32 32 1.191578e-08
3 16 16 4.164341e-09
4 8 8 1.413546e-09
1 64 64 3.326628e-08
2 32 32 1.171607e-08
3 16 16 4.094548e-09
4 8 8 1.389856e-09
1 64 64 3.270875e-08
2 32 32 1.151971e-08
3 16 16 4.025925e-09
4 8 8 1.366562e-09
1 64 64 3.216056e-08
2 32 32 1.132665e-08
3 16 16 3.958451e-09
4 8 8 1.343659e-09
1 64 64 3.162156e-08
2 32 32 1.113681e-08
3 16 16 3.892109e-09
4 8 8 1.321140e-09
1 64 64 3.109159e-08
2 32 32 1.095016e-08
3 16 16 3.826878e-09
4 8 8 1.298998e-09
1 64 64 3.057050e-08
2 32 32 1.076664e-08
3 16 16 3.762741e-09
4 8 8 1.277227e-09
1 64 64 3.005815e-08
2 32 32 1.058620e-08
3 16 16 3.699678e-09
4 8 8 1.255821e-09
1 64 64 2.955438e-08
2 32 32 1.040877e-08
3 16 16 3.637672e-09
4 8 8 1.234774e-09
1 64 64 2.905906e-08
2 32 32 1.023433e-08
3 16 16 3.576706e-09
4 8 8 1.214079e-09
1 64 64 2.857204e-08
2 32 32 1.006280e-08
3 16 16 3.516761e-09
4 8 8 1.193731e-09
1 64 64 2.809318e-08
2 32 32 9.894151e-09
3 16 16 3.457821e-09
4 8 8 1.173725e-09
1 64 64 2.762234e-08
2 32 32 9.728328e-09
3 16 16 3.399869e-09
4 8 8 1.154054e-09
1 64 64 2.715940e-08
2 32 32 9.565284e-09
3 16 16 3.342888e-09
4 8 8 1.134712e-09
1 64 64 2.670422e-08
2 32 32 9.404972e-09
3 16 16 3.286863e-09
4 8 8 1.115694e-09
1 64 64 2.625666e-08
2 32 32 9.247348e-09
3 16 16 3.231776e-09
4 8 8 1.096996e-09
1 64 64 2.581661e-08
2 32 32 9.092365e-09
3 16 16 3.177612e-09
4 8 8 1.078610e-09
1 64 64 2.538393e-08
2 32 32 8.939979e-09
3 16 16 3.124356e-09
4 8 8 1.060533e-09
1 64 64 2.495850e-08
2 32 32 8.790147e-09
3 16 16 3.071993e-09
4 8 8 1.042759e-09
1 64 64 2.454020e-08
2 32 32 8.642827e-09
3 16 16 3.020507e-09
4 8 8 1.025283e-09
1 64 64 2.412891e-08
2 32 32 8.497975e-09
3 16 16 2.969884e-09
4 8 8 1.008099e-09
1 64 64 2.372452e-08
2 32 32 8.355552e-09
3 16 16 2.920110e-09
4 8 8 9.912036e-10
1 64 64 2.332690e-08
2 32 32 8.215515e-09
3 16 16 2.871169e-09
4 8 8 9.745913e-10
1 64 64 2.293595e-08
2 32 32 8.077825e-09
3 16 16 2.823049e-09
4 8 8 9.582574e-10
1 64 64 2.255155e-08
2 32 32 7.942443e-09
3 16 16 2.775736e-09
4 8 8 9.421973e-10
1 64 64 2.217359e-08
2 32 32 7.809330e-09
3 16 16 2.729215e-09
4 8 8 9.264063e-10
1 64 64 2.180197e-08
2 32 32 7.678447e-09
3 16 16 2.683474e-09
4 8 8 9.108800e-10
1 64 64 2.143657e-08
2 32 32 7.549759e-09
3 16 16 2.638500e-09
4 8 8 8.956139e-10
1 64 64 2.107730e-08
2 32 32 7.423227e-09
3 16 16 2.594279e-09
4 8 8 8.806036e-10
1 64 64 2.072405e-08
2 32 32 7.298816e-09
3 16 16 2.550800e-09
4 8 8 8.658449e-10
1 64 64 2.037672e-08
2 32 32 7.176489e-09
3 16 16 2.508049e-09
4 8 8 8.513336e-10
1 64 64 2.003522e-08
2 32 32 7.056213e-09
3 16 16 2.466015e-09
4 8 8 8.370655e-10
1 64 64 1.969943e-08
2 32 32 6.937953e-09
3 16 16 2.424685e-09
4 8 8 8.230365e-10
1 64 64 1.936927e-08
2 32 32 6.821675e-09
3 16 16 2.384048e-09
4 8 8 8.092426e-10
